id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
73590,15000, 36 months,8.9,476.3,A,A5,mason,10+ years,MORTGAGE,65000.0,Source Verified,Apr-2014,debt_consolidation,Debt consolidation,3.53,Jun-1998,5,0,6334,46.9,11,w,INDIVIDUAL,0.0,0,"Unit 8313 Box 3235
DPO AE 30723"
73591,8000, 36 months,7.12,247.46,A,A3,Dean of Student,9 years,RENT,63500.0,Source Verified,Oct-2014,debt_consolidation,Debt consolidation,25.89,Mar-1996,8,1,7958,59.4,37,w,INDIVIDUAL,0.0,1,"533 Linda Via Apt. 532
North Breannamouth, MO 05113"
73592,7000, 36 months,17.56,251.53,D,D1,Ace Restoration,6 years,RENT,39000.0,Not Verified,Jul-2013,credit_card,Credit card refinancing,21.08,Nov-2003,12,0,10154,86.8,15,f,INDIVIDUAL,0.0,0,"83537 Sheena Causeway
New Tracyburgh, DE 29597"
73593,5200, 36 months,13.99,177.7,C,C4,Equipment operator ,2 years,RENT,36000.0,Verified,Apr-2015,debt_consolidation,Debt consolidation,31.27,Jul-2007,6,0,4006,81.8,7,f,INDIVIDUAL,0.0,0,"1184 Stephanie Motorway
North Danielle, SC 11650"
73594,16000, 36 months,11.99,531.36,B,B3,MTS IV Cslt-Sys Engrg,2 years,RENT,99000.0,Not Verified,Nov-2013,other,Other,7.19,Aug-2005,8,0,9510,27.4,19,w,INDIVIDUAL,0.0,0,"363 Misty Junctions
New Sydney, OK 70466"
73595,9600, 36 months,12.53,321.28,B,B5,International Checkout,2 years,RENT,41400.0,Not Verified,Sep-2009,debt_consolidation,Consolidate high interest credit cards,16.72,Jul-2000,10,0,2978,81.9,20,f,INDIVIDUAL,,0,"9150 Johnson Roads Apt. 794
Adamsborough, IA 05113"
73596,23675, 60 months,21.0,640.49,E,E2,St. Francis Medical Center,1 year,MORTGAGE,172000.0,Source Verified,Apr-2013,home_improvement,Home Improvement,12.95,May-1998,12,1,12089,52.3,30,f,INDIVIDUAL,1.0,0,"890 Roberson Pine
Ellisberg, MA 48052"
73597,11000, 36 months,7.62,342.78,A,A3,"VP, Credit Services",< 1 year,MORTGAGE,75000.0,Not Verified,Apr-2014,credit_card,Credit card refinancing,28.38,Jan-2000,14,0,18684,48.4,38,f,INDIVIDUAL,3.0,0,"0524 Andrea Tunnel
Port Wandaton, VT 48052"
73598,8500, 36 months,6.03,258.71,A,A1,Sales Manager,4 years,MORTGAGE,55000.0,Not Verified,Aug-2014,debt_consolidation,Debt consolidation,21.43,Sep-2003,8,0,8504,51.2,21,f,INDIVIDUAL,3.0,0,"57448 Robert Glen
West Charles, MD 70466"
73599,8000, 36 months,16.99,285.19,D,D1,Licensed vocational nurse,< 1 year,RENT,70000.0,Not Verified,Feb-2014,debt_consolidation,Debt consolidation,29.68,Apr-1986,10,0,10797,75.5,17,w,INDIVIDUAL,0.0,0,"091 Rich Neck Suite 292
Herreraberg, IN 70466"
73600,30000, 36 months,14.09,1026.65,B,B5,Timberline Helicopters,1 year,MORTGAGE,106000.0,Source Verified,Feb-2013,debt_consolidation,Wrap all up,18.55,Jul-1998,21,0,31620,66.3,28,f,INDIVIDUAL,1.0,0,"8117 Tony Road Suite 468
Lake Stephanieshire, DE 00813"
73601,33950, 36 months,12.12,1129.58,B,B3,Westinghouse Electric Co.,2 years,MORTGAGE,86000.0,Verified,Sep-2012,credit_card,Credit card refinancing,23.66,Aug-1998,9,0,38403,85.5,24,f,INDIVIDUAL,1.0,0,"7295 Long Cove Apt. 993
Whiteport, WA 22690"
73602,10000, 36 months,12.49,334.49,B,B4,Executive Assistant,10+ years,MORTGAGE,79000.0,Verified,Apr-2014,debt_consolidation,Debt consolidation,13.82,May-1989,8,1,6717,53.0,41,f,INDIVIDUAL,4.0,1,"104 Townsend Stream
Butlerbury, MD 48052"
73603,16000, 60 months,17.86,405.08,D,D5,Client service specialist,3 years,RENT,65000.0,Verified,Oct-2015,debt_consolidation,Debt consolidation,18.56,Aug-1989,20,1,6494,18.4,54,w,INDIVIDUAL,3.0,1,"496 Smith Trail Suite 507
Port Elizabethport, ID 05113"
73604,6500, 36 months,9.67,208.74,B,B1,Production Underwriter,2 years,MORTGAGE,53000.0,Not Verified,Dec-2013,credit_card,Gotta save some dough,22.83,Nov-2002,14,0,9037,28.2,37,w,INDIVIDUAL,2.0,0,"230 Mcdonald Lights
North Karen, AZ 00813"
73605,8000, 36 months,7.26,247.97,A,A4,nurse,2 years,OWN,45000.0,Source Verified,Oct-2015,debt_consolidation,Debt consolidation,20.08,Jul-2003,5,0,6869,72.3,17,f,INDIVIDUAL,0.0,0,"656 Meagan Flat
East Danielchester, ID 22690"
73606,6500, 36 months,6.49,199.19,A,A2,Patient Financial Services,10+ years,MORTGAGE,43257.6,Not Verified,Aug-2014,credit_card,Credit card refinancing,3.77,May-1994,7,1,5026,38.4,32,w,INDIVIDUAL,6.0,1,"69455 Mark Avenue
South Sarahtown, MI 29597"
73607,7700, 36 months,15.99,270.68,D,D2,bartender,10+ years,RENT,49000.0,Not Verified,Jan-2015,other,Other,6.47,Jan-1992,10,1,7459,59.0,18,f,INDIVIDUAL,1.0,1,"9146 Martin Ridge Suite 573
West Migueltown, CO 70466"
73608,20000, 36 months,6.03,608.72,A,A1,Long Island railroad,10+ years,MORTGAGE,85000.0,Verified,Aug-2013,debt_consolidation,Debt freedom,5.55,Feb-1998,9,0,22724,34.5,20,w,INDIVIDUAL,2.0,0,"7398 William Radial
South Williamchester, ME 30723"
73609,7500, 36 months,20.2,279.5,E,E3,lab,7 years,RENT,32000.0,Verified,Oct-2014,debt_consolidation,Debt consolidation,19.24,Dec-1999,14,1,609,3.8,29,w,INDIVIDUAL,1.0,1,"38639 Joseph Harbor Apt. 125
West Lisa, PA 48052"
73610,1625, 36 months,15.31,56.58,C,C2,Sigma Marble,3 years,OWN,20000.0,Not Verified,Aug-2012,major_purchase,Debt,4.32,Mar-2009,3,0,1759,29.3,4,f,INDIVIDUAL,0.0,0,"021 Coleman Circles Apt. 667
Ellisside, KS 05113"
73611,12200, 36 months,9.17,388.93,B,B1,Auditor,5 years,MORTGAGE,85000.0,Not Verified,Jun-2014,credit_card,Credit card refinancing,10.21,Aug-2001,24,0,11598,58.3,33,w,INDIVIDUAL,1.0,0,"5910 Robert Pines Apt. 299
South Catherine, WV 70466"
73612,22500, 60 months,12.99,511.83,C,C1,Business Analyst,10+ years,MORTGAGE,65000.0,Source Verified,Jul-2014,credit_card,Credit card refinancing,32.98,Feb-1999,10,0,19451,37.6,27,f,INDIVIDUAL,2.0,0,"PSC 3271, Box 9272
APO AP 22690"
73613,24000, 60 months,12.59,541.05,C,C2,Mortgage Banker,2 years,MORTGAGE,150000.0,Source Verified,Nov-2015,major_purchase,Major purchase,8.42,Sep-1998,15,0,8294,36.7,29,w,INDIVIDUAL,1.0,0,"62614 Heather Ridge Apt. 899
South Andrew, TX 70466"
73614,35000, 60 months,15.31,838.36,C,C4,Sr Product Engineer,3 years,MORTGAGE,85000.0,Verified,Mar-2014,credit_card,Credit card refinancing,23.94,Nov-1983,12,0,38539,59.1,32,w,INDIVIDUAL,3.0,0,"9845 Roberts Village
Calebfort, MD 29597"
73615,4200, 36 months,17.27,150.31,D,D2,traffic manager,10+ years,OWN,52000.0,Source Verified,Apr-2016,debt_consolidation,Debt consolidation,24.67,Jan-2012,11,0,1780,9.0,14,w,INDIVIDUAL,0.0,0,"678 Scott Meadow
North Katherinebury, UT 22690"
73616,16000, 36 months,10.99,523.75,B,B4,Patient Care tech,10+ years,MORTGAGE,60000.0,Verified,Apr-2015,other,Other,5.64,Dec-1999,16,0,13439,22.6,27,w,INDIVIDUAL,2.0,0,"05030 Gardner Lock Apt. 829
Veronicaland, OH 29597"
73617,12000, 36 months,18.49,436.79,D,D2,ST Aloysious Orphanage,1 year,MORTGAGE,37500.0,Not Verified,Apr-2013,debt_consolidation,Debt Consolidation,29.73,Dec-2001,21,1,6960,88.1,25,f,INDIVIDUAL,0.0,1,"98528 Payne Land
Port Samanthaview, CO 22690"
73618,18000, 60 months,12.12,401.5,B,B3,Marengo on Union,< 1 year,RENT,43200.0,Source Verified,Apr-2012,credit_card,Save Money Plan,13.67,Jan-2000,7,0,17770,73.1,10,f,INDIVIDUAL,0.0,0,"5034 Vance Harbors
South Gail, LA 00813"
73619,8000, 36 months,8.49,252.51,B,B1,owner,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,credit_card,Credit card refinancing,19.33,Aug-2001,14,1,9491,48.2,28,w,INDIVIDUAL,1.0,0,"94978 Parker Shoal Suite 563
Mitchellville, FL 22690"
73620,19950, 36 months,16.55,706.82,D,D2,Occupancy Specialist,1 year,MORTGAGE,40000.0,Verified,May-2015,debt_consolidation,Debt consolidation,18.99,Feb-2003,13,0,20213,49.7,23,w,INDIVIDUAL,4.0,0,"USCGC Douglas
FPO AP 30723"
73621,13000, 36 months,15.61,454.55,C,C5,Payroll specialist,10+ years,RENT,40000.0,Source Verified,May-2014,debt_consolidation,Debt consolidation,28.26,Nov-2003,7,0,5195,83.8,14,w,INDIVIDUAL,0.0,0,"51978 Murphy Creek Apt. 270
West Robertfurt, VT 86630"
73622,17000, 36 months,12.12,565.62,B,B3,St. Anthony's Medical Center,10+ years,RENT,48000.0,Verified,Feb-2013,credit_card,Credit Loan,22.76,Dec-1994,17,0,32529,66.4,26,w,INDIVIDUAL,1.0,0,"89712 Morgan Points
Shawville, NM 05113"
73623,5000, 36 months,17.86,180.42,D,D5,associate ,< 1 year,RENT,28000.0,Verified,Oct-2015,car,Car financing,32.88,Apr-2007,13,1,5512,33.6,28,w,INDIVIDUAL,0.0,1,"64091 Ruiz Falls Apt. 369
Christineside, NE 48052"
73624,7200, 36 months,14.35,247.31,C,C4,State of California,10+ years,OWN,75000.0,Not Verified,Jul-2010,debt_consolidation,Scott's Consolidation,16.7,Jul-1995,6,0,9517,88.9,12,f,INDIVIDUAL,,0,"785 Taylor Alley Suite 630
Thompsonfurt, MN 70466"
73625,10200, 60 months,12.29,228.4,C,C1,Director,10+ years,MORTGAGE,151000.0,Verified,Oct-2015,debt_consolidation,Debt consolidation,11.17,Oct-1999,26,0,28027,16.7,52,w,INDIVIDUAL,1.0,0,"5997 Daniel Plaza
Chadchester, DC 05113"
73626,14550, 36 months,9.76,467.85,B,B1,Olympian Machine LLC,3 years,MORTGAGE,56000.0,Not Verified,Apr-2012,debt_consolidation,debt consolidation,21.56,Nov-1997,10,0,20196,91.4,22,f,INDIVIDUAL,3.0,0,"0448 Jeffery Cape
Lake Wesley, MS 29597"
73627,11000, 60 months,19.52,288.51,E,E2,Regional Sales Manager,10+ years,MORTGAGE,94000.0,Verified,May-2014,debt_consolidation,Debt consolidation,22.09,Apr-1983,25,0,55140,65.8,47,f,INDIVIDUAL,5.0,0,"36579 Taylor Underpass Suite 046
South Michael, WY 22690"
73628,4800, 36 months,17.27,171.78,C,C5,Golden Gaming,5 years,RENT,50000.0,Verified,Jul-2013,debt_consolidation,PEACE of mind,15.29,Apr-1982,7,1,4240,37.9,23,w,INDIVIDUAL,2.0,1,"6547 Mckinney Islands
Oconnellchester, DE 48052"
73629,12000, 36 months,17.27,429.45,C,C5,USMC,10+ years,MORTGAGE,85000.0,Not Verified,May-2013,debt_consolidation,Consolidation,21.89,Mar-1994,14,0,17673,84.2,30,f,INDIVIDUAL,1.0,0,"95785 Steele Junctions Suite 673
South Natasha, WI 48052"
73630,12000, 60 months,15.99,291.76,D,D2,Executive Secretary,10+ years,MORTGAGE,60000.0,Not Verified,Jan-2015,debt_consolidation,Debt consolidation,18.25,Jul-1994,14,1,27758,42.9,30,f,INDIVIDUAL,4.0,0,"35380 Ashley Glens Suite 574
New Christian, SD 11650"
73631,15000, 60 months,15.61,361.67,D,D1,Process Operator,4 years,RENT,130000.0,Not Verified,Feb-2015,debt_consolidation,Debt consolidation,16.0,Jun-2004,10,0,5887,41.5,36,f,INDIVIDUAL,0.0,0,"5218 Thompson Roads
West Kristen, AK 30723"
73632,25000, 60 months,19.22,651.55,D,D4,Major Acct manager,10+ years,MORTGAGE,90500.0,Source Verified,Feb-2014,debt_consolidation,Debt consolidation,17.7,Nov-2002,19,0,21031,61.1,29,w,INDIVIDUAL,3.0,0,"587 Darlene Via Suite 579
South Laura, NM 48052"
73633,7825, 36 months,11.55,258.23,B,B3,San Diego Direct/Coronado Livery,5 years,RENT,24144.0,Source Verified,Sep-2013,debt_consolidation,Liberator,19.38,Jan-2004,6,1,4828,59.6,11,f,INDIVIDUAL,0.0,1,"75780 Lopez Avenue
Grahammouth, CA 70466"
73634,12000, 36 months,12.39,400.82,C,C1,CAD Coordinator,10+ years,MORTGAGE,90000.0,Source Verified,Jan-2015,debt_consolidation,Debt consolidation,22.6,Feb-2000,13,1,17020,88.6,24,w,INDIVIDUAL,0.0,0,"1284 Brian Crescent
North Andrewville, MA 30723"
73635,12000, 60 months,10.75,259.42,B,B4,Machine operator,10+ years,MORTGAGE,58000.0,Not Verified,Feb-2016,credit_card,Credit card refinancing,12.66,Feb-1994,11,0,12834,30.1,28,w,INDIVIDUAL,4.0,0,"82440 Walls Rue
West Jennifer, VA 48052"
73636,20000, 36 months,8.67,632.93,B,B1,Research Analyst,10+ years,OWN,70000.0,Source Verified,Jan-2015,debt_consolidation,Debt consolidation,16.72,Jun-1999,17,0,6062,30.3,36,f,INDIVIDUAL,0.0,0,"3307 Miller Prairie
West Lisa, PA 48052"
73637,8000, 36 months,6.92,246.73,A,A4,Teacher,10+ years,MORTGAGE,78000.0,Not Verified,Feb-2015,debt_consolidation,Debt consolidation,26.0,Jul-1994,17,0,11240,35.1,40,w,INDIVIDUAL,5.0,0,"977 Adam Turnpike
Courtneyburgh, MN 48052"
73638,15000, 36 months,17.99,542.22,D,D2,colonial wholesale beverage,10+ years,RENT,82000.0,Source Verified,May-2012,debt_consolidation,Debt consolidation,3.85,Apr-1999,5,0,4985,86.2,19,f,INDIVIDUAL,3.0,0,"958 David Corners
Port David, ME 05113"
73639,28000, 36 months,9.71,899.68,B,B1,Ca. Department of Corrections,10+ years,MORTGAGE,100000.0,Verified,Jul-2013,home_improvement,Consolidation/landscaping,10.1,Feb-1994,9,0,13494,55.1,22,w,INDIVIDUAL,2.0,0,"USS Mcmillan
FPO AP 30723"
73640,35000, 36 months,16.2,1233.96,C,C4,Project Manager,< 1 year,MORTGAGE,97261.0,Verified,Nov-2013,debt_consolidation,Consolodation,29.34,Dec-1979,10,0,41157,91.9,26,w,INDIVIDUAL,3.0,0,"1992 Macdonald Center Suite 932
Smithfort, VT 48052"
73641,30000, 60 months,16.99,745.42,D,D3,Administrator,7 years,MORTGAGE,139000.0,Verified,Aug-2014,debt_consolidation,Debt consolidation,20.95,Sep-1988,19,0,18106,34.5,40,w,INDIVIDUAL,3.0,0,"5018 Taylor Crescent
Reginaport, CO 93700"
73642,10000, 36 months,13.11,337.47,B,B4,Staples,7 years,RENT,46000.0,Not Verified,Jun-2013,debt_consolidation,Debt consolidation loan,14.17,Dec-2006,7,0,3564,81.0,13,f,INDIVIDUAL,0.0,0,"7876 Jerry River Apt. 648
Terrellmouth, AZ 70466"
73643,17000, 36 months,9.17,541.95,B,B1,Mobile Service Technician,3 years,MORTGAGE,125000.0,Not Verified,Jul-2014,debt_consolidation,Debt consolidation,14.33,Nov-1996,13,0,28480,51.7,30,f,INDIVIDUAL,7.0,0,"02371 Pham Forges Suite 882
South Phillipside, AK 30723"
73644,7200, 36 months,18.24,261.17,D,D5,Public Health Advisor,8 years,RENT,40000.0,Source Verified,Sep-2014,moving,Moving and relocation,17.91,Jun-2005,5,0,1767,58.9,7,w,INDIVIDUAL,0.0,0,"PSC 7110, Box 9037
APO AE 70466"
73645,12000, 36 months,11.14,393.67,B,B2,RRT Design & Construction,7 years,MORTGAGE,90000.0,Not Verified,May-2013,credit_card,Credit card refinancing,9.62,Aug-1992,9,0,11871,78.6,20,f,INDIVIDUAL,1.0,0,"946 Cowan Ports
Smithchester, TN 22690"
73646,8000, 36 months,15.31,278.54,C,C2,"PSI Pax, Inc.",1 year,RENT,70000.0,Not Verified,Jul-2012,debt_consolidation,Debt Consolidation Loan,10.54,Jan-2002,5,0,8942,78.4,9,f,INDIVIDUAL,0.0,0,"92477 Warren Pine Suite 989
North Wendy, MD 05113"
73647,1425, 36 months,18.55,51.92,E,E2,Customer Service Rep,3 years,RENT,15466.0,Source Verified,Oct-2015,other,Other,3.86,Apr-2007,2,0,1689,21.4,4,f,INDIVIDUAL,0.0,0,"88653 Duffy Underpass
Reginaldstad, WV 22690"
73648,5000, 36 months,16.78,177.72,C,C5,Atlas Oil Company,10+ years,MORTGAGE,105000.0,Not Verified,Jul-2013,credit_card,Loan,18.03,Aug-2003,9,0,13794,85.1,19,f,INDIVIDUAL,3.0,0,"4973 David Wall
Stephaniemouth, ME 05113"
73649,9600, 36 months,12.99,323.42,B,B4,Rural Carrier,10+ years,MORTGAGE,74000.0,Not Verified,Oct-2013,credit_card,Debt Consolidation,29.09,Jan-1989,11,0,34475,65.3,40,f,INDIVIDUAL,4.0,0,"288 Nicole Brooks
East Kristina, TX 30723"
73650,7000, 36 months,8.39,220.62,A,A5,Teacher,7 years,MORTGAGE,45000.0,Not Verified,Jul-2014,debt_consolidation,Debt consolidation,20.05,Oct-2003,8,0,3901,47.6,18,w,INDIVIDUAL,2.0,0,"PSC 2969, Box 7888
APO AP 30723"
73651,7200, 36 months,7.89,225.26,A,A5,Inside Insurance Sales agent,< 1 year,MORTGAGE,56000.0,Source Verified,Mar-2015,credit_card,Credit card refinancing,5.29,Sep-1998,6,0,6711,40.7,11,w,INDIVIDUAL,0.0,0,"5843 Kayla Fort Apt. 713
Michelleton, PA 70466"
73652,12600, 36 months,14.65,434.63,C,C5,Rig Hand,1 year,OWN,30000.0,Verified,Jul-2015,credit_card,Credit card refinancing,6.88,Sep-2009,4,0,5391,66.6,4,f,INDIVIDUAL,0.0,0,"209 Brandon Pass Apt. 366
North Ethan, VA 70466"
73653,6000, 36 months,13.99,205.04,C,C4,Administrative Assistant,< 1 year,RENT,40000.0,Not Verified,Aug-2015,debt_consolidation,Debt consolidation,24.39,Sep-1986,12,0,6906,48.3,42,w,INDIVIDUAL,2.0,0,"36303 Turner Junction
Perryberg, IA 70466"
73654,9450, 36 months,17.77,340.56,D,D1,east ramapo school distric,10+ years,MORTGAGE,54000.0,Not Verified,Apr-2013,other,Other,21.46,Sep-1985,23,0,11100,48.7,40,f,INDIVIDUAL,2.0,0,"3139 Rogers Gateway
North James, TX 00813"
73655,4375, 36 months,13.05,147.52,B,B5,Bens Next Door,4 years,MORTGAGE,55000.0,Not Verified,Aug-2013,home_improvement,Homeimprovement,11.54,Apr-1999,9,0,7079,36.3,10,f,INDIVIDUAL,1.0,0,"375 Miller Field Suite 668
Thomasberg, PA 48052"
73656,20000, 60 months,14.48,470.36,C,C5,manage hydraulic shop,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,credit_card,Credit card refinancing,24.61,Mar-1999,15,0,21374,69.2,27,w,INDIVIDUAL,2.0,0,"6445 Jennifer Prairie Suite 080
East Ashley, IN 05113"
73657,20000, 36 months,6.03,608.72,A,A1,Carthage College,< 1 year,RENT,125000.0,Verified,Sep-2013,debt_consolidation,Organizational Loan,4.2,Oct-1999,5,0,9525,21.7,14,f,INDIVIDUAL,1.0,0,"07942 Simpson Squares Apt. 536
South Johnnyville, MT 70466"
73658,22000, 60 months,13.66,508.04,C,C3,Legal Secretary,10+ years,MORTGAGE,68000.0,Source Verified,Jan-2015,credit_card,Credit card refinancing,15.6,Aug-1996,7,0,21731,91.7,20,w,INDIVIDUAL,2.0,0,"96848 Robert Cliff Apt. 433
Port Sabrina, MD 30723"
73659,15000, 60 months,16.59,369.49,D,D1,Senior Financial Specialist,7 years,RENT,47424.0,Source Verified,Feb-2014,debt_consolidation,Debt consolidation,13.34,Dec-2004,12,0,11160,39.2,24,w,INDIVIDUAL,0.0,0,"36515 Anthony Spur Apt. 193
South Kristina, NY 22690"
73660,5000, 36 months,11.99,166.05,B,B5,DOD US ARMY civilian,10+ years,MORTGAGE,136886.0,Verified,Jul-2011,debt_consolidation,Debt consolidation,24.25,Feb-1991,9,0,53067,74.4,28,f,INDIVIDUAL,,0,"590 Johnson Wall
North Williamstad, AK 70466"
73661,24000, 60 months,12.39,538.61,C,C1,Quality Eng. & Regulatory AffairsManager,7 years,RENT,85000.0,Source Verified,Feb-2015,credit_card,Credit card refinancing,16.48,Jul-1999,9,1,16393,70.7,24,w,INDIVIDUAL,0.0,0,"39997 Sheila Extension
Tamifort, NC 00813"
73662,4500, 36 months,8.0,141.02,A,A3,Alltel,4 years,RENT,20004.0,Not Verified,Jan-2009,debt_consolidation,Personal Loan,13.74,Jul-1980,9,0,3223,4.0,28,f,INDIVIDUAL,,0,"525 Nicole Valleys
North Seanhaven, NC 29597"
73663,14000, 36 months,10.16,452.8,B,B1,Infosys Limited,1 year,RENT,85000.0,Not Verified,Feb-2013,credit_card,Credit Card and Car payment,10.59,Dec-2006,10,0,9177,77.1,14,f,INDIVIDUAL,0.0,0,"7626 John Prairie
Richardburgh, DE 22690"
73664,22300, 60 months,25.8,665.04,G,G1,manager,7 years,MORTGAGE,60000.0,Source Verified,Mar-2015,debt_consolidation,Debt consolidation,18.98,Nov-2000,10,1,17879,66.7,12,f,INDIVIDUAL,1.0,0,"05717 Patricia Trail
Robertside, CO 48052"
73665,20000, 36 months,16.29,706.01,C,C4,apria Healthcare,5 years,RENT,52000.0,Verified,Aug-2012,wedding,wedding loan,20.95,Mar-2004,14,0,13581,36.5,17,f,INDIVIDUAL,0.0,0,"189 Alexandra Street
South Kristopher, HI 30723"
73666,4200, 36 months,12.69,140.89,C,C2,Assistant store manager,2 years,MORTGAGE,50000.0,Not Verified,Mar-2015,credit_card,Credit card refinancing,26.58,Mar-2003,14,1,14497,71.8,27,f,INDIVIDUAL,1.0,1,"401 Kelly Burgs
Robertstad, HI 30723"
73667,12000, 60 months,19.24,312.88,E,E2,Transportation Supervisor,10+ years,RENT,59160.0,Verified,Jan-2015,debt_consolidation,Debt consolidation,33.46,Mar-1999,20,0,10249,43.6,35,f,INDIVIDUAL,0.0,0,"9334 Karen Springs Suite 463
Mandyview, IL 93700"
73668,6000, 36 months,10.16,194.06,B,B1,TATA CONSULTANCY SERVICES LTD,9 years,RENT,66000.0,Not Verified,May-2013,debt_consolidation,High APR Debt Consolidation,9.18,May-2006,17,0,5781,11.1,31,f,INDIVIDUAL,0.0,0,"791 Scott Key Apt. 592
Lake Alexbury, MT 70466"
73669,35000, 36 months,19.2,1286.51,D,D3,Associate,< 1 year,RENT,95000.0,Verified,Oct-2013,small_business,Business,6.51,Oct-2009,4,0,877,10.0,6,w,INDIVIDUAL,0.0,0,"297 Beasley Loop
Lake Richard, NJ 22690"
73670,21200, 60 months,11.99,471.48,B,B3,csr,10+ years,MORTGAGE,60000.0,Verified,Nov-2013,debt_consolidation,consolidation,11.8,Jan-2002,9,0,14351,53.2,25,f,INDIVIDUAL,1.0,0,"USS Williams
FPO AE 30723"
73671,9000, 36 months,7.26,278.97,A,A4,Manager,10+ years,MORTGAGE,85000.0,Not Verified,Aug-2015,debt_consolidation,Debt consolidation,18.42,Aug-1996,19,0,15519,30.8,47,f,INDIVIDUAL,2.0,0,"08175 Sherry Crossing Apt. 193
Milesbury, MT 05113"
73672,12000, 36 months,18.25,435.34,D,D2,SGS ,3 years,RENT,60000.0,Not Verified,Sep-2013,debt_consolidation,Debt consolidation,6.14,Jun-2009,6,0,5979,62.9,23,f,INDIVIDUAL,0.0,0,"8428 Michael Shoal
Scottmouth, ID 70466"
73673,8000, 36 months,13.99,273.39,C,C4,Customer Care Rep,< 1 year,RENT,37000.0,Verified,Apr-2015,debt_consolidation,Debt consolidation,3.67,Aug-2011,3,0,2873,70.1,4,w,INDIVIDUAL,0.0,0,"Unit 8208 Box 1694
DPO AE 00813"
73674,15000, 36 months,12.12,499.08,B,B3,Nationstar Mortgage,1 year,RENT,37000.0,Not Verified,Jun-2013,debt_consolidation,never again...,19.91,Oct-2006,4,0,14014,91.6,8,f,INDIVIDUAL,0.0,0,"88832 Christopher Route
Port Jerry, CT 00813"
73675,19775, 36 months,13.99,675.77,C,C4,Physician Assistant ,2 years,MORTGAGE,110000.0,Not Verified,Jul-2015,credit_card,Credit card refinancing,29.86,Jul-2001,12,0,36239,91.7,30,f,INDIVIDUAL,4.0,0,"5107 Harris Glens
Port Courtney, NE 05113"
73676,14000, 60 months,15.58,272.28,D,D3,Atmos Energy,2 years,MORTGAGE,50000.0,Source Verified,Jul-2010,debt_consolidation,Debt Consolidation,20.98,Jun-1993,22,0,7250,49.3,34,f,INDIVIDUAL,,0,"817 Brian Vista Apt. 504
Joshuaborough, MT 29597"
73677,8100, 36 months,9.25,258.53,A,A5,Curie High School,9 years,MORTGAGE,70000.0,Verified,Sep-2013,debt_consolidation,Debt consolidation,21.84,Oct-2000,7,0,21164,75.0,19,f,INDIVIDUAL,4.0,0,"448 Andrew Wall Apt. 497
Hannahmouth, WI 70466"
73678,16000, 36 months,13.11,539.96,B,B4,alta bates summit med center,10+ years,RENT,70000.0,Not Verified,Apr-2013,credit_card,Credit card refinancing,14.69,Nov-1989,16,1,15513,43.9,44,f,INDIVIDUAL,4.0,1,"041 Martinez Turnpike Suite 299
Cookmouth, IL 48052"
73679,10000, 60 months,17.99,253.88,E,E1,estenson logistics,7 years,MORTGAGE,60000.0,Not Verified,May-2011,home_improvement,home improvement loan,22.98,Jul-2000,13,0,6751,45.0,17,f,INDIVIDUAL,,0,"USNV Green
FPO AP 48052"
73680,18000, 60 months,17.27,449.97,C,C5,PSCH,10+ years,RENT,48000.0,Verified,Mar-2013,debt_consolidation,Debt consolidation,24.63,Aug-1997,14,0,14623,55.0,20,f,INDIVIDUAL,0.0,0,"8558 Butler Shore Suite 220
Lake Darryl, WI 11650"
73681,25000, 60 months,11.67,551.96,B,B4,Design Engineer,9 years,MORTGAGE,80000.0,Source Verified,Aug-2014,credit_card,Credit card refinancing,17.05,Mar-1994,11,0,24643,67.0,21,f,INDIVIDUAL,5.0,0,"1846 Daniel Vista Suite 400
Mckeeland, IN 48052"
73682,24250, 36 months,14.59,835.78,D,D1,Dept of Homeland Security,10+ years,MORTGAGE,155000.0,Verified,Apr-2010,debt_consolidation,Debt Consolidation,7.52,Apr-1983,12,0,24282,34.1,39,f,INDIVIDUAL,,0,"9025 Catherine Road Suite 017
Lake Tiffany, IA 22690"
73683,10500, 36 months,6.97,324.07,A,A3,OFFICER,10+ years,OWN,110000.0,Not Verified,Mar-2016,debt_consolidation,Debt consolidation,9.97,Mar-1997,13,0,21982,53.0,37,w,INDIVIDUAL,2.0,0,"7648 Casey Plain
South Dylanmouth, WI 05113"
73684,7000, 36 months,12.12,232.91,B,B3,Sleep Diagnostics,10+ years,RENT,64000.0,Not Verified,Jun-2013,debt_consolidation,consolidate,17.57,Jul-1992,10,0,6942,47.9,17,w,INDIVIDUAL,0.0,0,"3554 Rose Way
Yolandaville, CO 00813"
